pr_id,reason_label,reason_summary,confidence
3122429217,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for 5 days without any significant updates or feedback.",0.8
3122436728,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3122494142,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal in the context that suggests a technical issue or disagreement. The lack of updates or comments on the PR after its creation suggests that it may have been prioritized low or stuck in the backlog.",0.8
3122563558,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed_unmerged state without a merged_at timestamp, and the absence of any recent activity.",0.8
3122593764,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to lack of attention and inactivity, as it remained open for a short period before being closed without merging.",0.8
3122627357,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why this pull request was closed without being merged.,0.8
3122668563,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3122686039,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was reviewed and commented on only once, with no further activity or discussion. The author also explicitly stated 'This doesn't work.' in their comment.",0.9
3122686431,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to lack of attention and inactivity, as indicated by the closed date being more than 3 days after the last activity.",0.8
3122690255,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3122747306,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed date being only 56 minutes after creation, with no further updates or comments.",0.9
3122755362,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
3122768122,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3122796109,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.5
3122813314,T1_CI_OR_TEST_FAILURE,"The PR's tests failed due to the 'dotnet --version' command not being found, and the `dotnet test` command also failed because it was unable to find the specified project file.",0.9
3122927885,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed date being only 4 minutes after creation.",0.9
3122931038,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was not reviewed or updated after its initial assignment to Copilot on June 5th, indicating a lack of attention and prioritization.",0.8
3122939109,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to inactivity and lack of attention, as indicated by the closed date being more than 2 days after its creation.",0.8
3123002641,T2_CODE_QUALITY_OR_CORRECTNESS,"The PR introduced changes that violated Kody Rule [Seguir padrón de nomenclatura de arquivos](https://app.kodus.io/settings/code-review/956679248/kody-rules/111d2848-1f04-4959-acb5-0340a002a82d), specifically the use of kebab-case with dot separators instead of camelCase, which was not followed by the new file 'src/core/application/use-cases/kodyRules/send-rules-notification.use-case.ts'.",0.8
3123070640,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, specifically `pytest tests/logging_callback_tests/test_bedrock_knowledgebase_hook.py::test_openai_with_vector_store_ids_in_tool_call_mock_openai -q`, which indicates a technical issue that was not resolved.",0.8
3123127952,T1_CI_OR_TEST_FAILURE,"The PR failed its CI checks, which indicated 8 failures in various tests, but the context does not show any resolution of these issues.",0.9
3123198992,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to lack of attention and inactivity, as indicated by the closed_unmerged state without a merged_at timestamp.",0.8
3123367684,T2_CODE_QUALITY_OR_CORRECTNESS,"The PR was not merged because reviewers identified code-level problems such as logic bugs, unsafe changes, missing tests, poor design, or style violations in the fix for custom OpenTelemetry service names.",0.8
3123400194,T1_CI_OR_TEST_FAILURE,"The PR was not merged because its tests failed, and those failures were never resolved.",0.9
3123401020,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, indicating it was not prioritized or reviewed, and became stale in the backlog.",0.8
3123456564,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3123563390,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during CI runs, and the failures were not resolved, leading to the PR being closed without merge.",0.9
3123570475,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to lack of attention and inactivity, as indicated by the closed date being only 4 hours after creation.",0.8
3123639861,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, indicating it was not prioritized or reviewed, became stale, and eventually was closed mainly due to inactivity or lack of attention.",0.9
3123932119,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3123954699,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the build process, specifically with 'node build/eslint --version', which indicates a problem with the ESLint module not being found.",0.8
3124101117,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the 'flutter test' command, and the failure was not resolved.",0.9
3124186702,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement. The lack of updates or comments on the PR suggests that it became stale and was eventually closed due to inactivity.",0.8
3124244377,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was committed by Patrick McCann shortly after its creation, with no further activity or updates. This suggests that the PR became stale and was eventually closed due to inactivity.",0.8
3124314563,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed_unmerged state without a merged_at timestamp.",0.8
3124326326,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, indicating it may have been prioritized low or became stale and stuck in the backlog.",0.8
3124394682,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
3124407271,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the build script, which indicates a CI issue that was not resolved.",0.9
3124416938,T1_CI_OR_TEST_FAILURE,"The PR's tests failed due to Gradle tasks not completing due to environment limits, and the failures were never resolved.",0.9
3124462300,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was not merged.,0.8
3124498441,T2_CODE_QUALITY_OR_CORRECTNESS,The PR was merged to correct a code-level problem (invalid PR template) and ensure proper tip styling in the documentation.,0.9
3124513820,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal in the context indicating a specific reason for this outcome. The PR had some comments and discussions, but they were mostly related to improving documentation and didn't seem to be the primary cause of the merge failure.",0.7
3124676438,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was assigned to Copilot on June 6th but not reviewed or acted upon until June 11th, indicating a lack of attention and prioritization.",0.8
3124779151,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the CI checks, and these failures were never resolved.",0.9
3124835441,T2_CODE_QUALITY_OR_CORRECTNESS,"Reviewers identified code-level problems such as logic bugs, unsafe changes, missing tests, poor design, or style violations in the refactored code.",0.8
3124839584,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.5
3124911906,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.5
3124936199,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the `go test ./...` run, and these failures were never resolved.",0.8
3124939418,T1_CI_OR_TEST_FAILURE,"The PR failed its automated tests, specifically the `test/test` test which fails due to incomplete placeholder ROM data, and these failures were never resolved.",0.9
3124984990,T1_CI_OR_TEST_FAILURE,"The PR's tests failed and were never resolved, leading to the PR being closed without merge.",0.9
3125000701,T1_CI_OR_TEST_FAILURE,"The PR failed because its tests, build, or CI checks failed and those failures were never resolved.",0.9
3125006498,T1_CI_OR_TEST_FAILURE,"The PR's tests failed and were never resolved, leading to the CI check failure that ultimately closed the PR without merging.",0.9
3125055640,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3125076577,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3125093493,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason why the pull request was closed without being merged.,0.8
3125146106,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3125170061,U1_UNKNOWN,There is not enough information to determine the reason why the pull request was closed without being merged.,0.5
3125187340,T1_CI_OR_TEST_FAILURE,"The PR failed because the CI checks failed, but the context does not provide information on how to resolve these failures.",0.8
3125187928,T1_CI_OR_TEST_FAILURE,"The PR's tests were not mentioned as failing, but the context mentions that all existing ante handler and blob module tests pass, suggesting that the failure was likely due to a CI test or build check that failed and was never resolved.",0.8
3125195166,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear indication of why it was not prioritized or reviewed. The lack of activity and comments suggests that the PR became stale and stuck in the backlog.",0.8
3125240741,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3125360396,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and those failures were never resolved, leading to the PR being closed without merging.",0.9
3125407491,T2_CODE_QUALITY_OR_CORRECTNESS,"Reviewers identified code-level problems such as logic bugs, unsafe changes, missing tests, poor design, or style violations in the PR.",0.8
3125459043,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and those failures were never resolved.",0.9
3125522194,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3125573230,T1_CI_OR_TEST_FAILURE,"The PR's tests were added, but the CI checks failed due to the untested code changes, and these failures were never resolved.",0.8
3125597916,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the signals indicate that it was not prioritized or reviewed, becoming stale and stuck in the backlog.",0.8
3125675582,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, specifically the `pnpm test` command, which indicates a CI failure that was never resolved.",0.9
3125682958,T1_CI_OR_TEST_FAILURE,"The PR's tests were not mentioned, but the CI checks failed and the author responded to feedback, indicating that the issue was resolved. However, the PR was closed without being merged.",0.8
3125696843,T1_CI_OR_TEST_FAILURE,"The PR's tests failed and were never resolved, leading to the CI check failure, which was not addressed before the PR was closed.",0.9
3125782567,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement. The PR context suggests that the author did not respond to feedback, but this information is not explicitly stated.",0.8
3125792020,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of any technical issues or conflicts. The lack of updates or comments on the PR suggests that it may have been prioritized low or stuck in the backlog.",0.8
3125799000,T1_CI_OR_TEST_FAILURE,"The PR's test failed due to 'flutter' not being found, indicating a CI issue that was never resolved.",0.8
3125821877,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3125825626,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3125826357,T1_CI_OR_TEST_FAILURE,"The PR's tests were not mentioned in the context, but it is implied that they passed since there are no signals indicating otherwise. The implementation approach was deemed incorrect by another PR (#9757), suggesting that the code-level problems were significant enough to warrant a different solution.",0.8
3125848910,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3125850603,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and those failures were never resolved, leading to the PR being closed without being merged.",0.9
3125852505,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason why the pull request was closed without being merged.,0.8
3125881974,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for a short period before being closed without merging.",0.8
3125893304,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
3125967876,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of technical issues or project requirements mismatch. The lack of updates and comments after the initial review suggests that the PR became stale and was eventually closed due to inactivity.",0.8
3125968003,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3125970385,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3125976499,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3125979959,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of why it failed. However, the lack of recent activity and the fact that it was closed by a reviewer (mogery) suggest that it may have been due to low priority or staleness.",0.6
3125981699,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3126001479,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to lack of attention and inactivity, as it remained open for a long time without any updates or feedback.",0.8
3126001730,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to inactivity and lack of attention, resulting in it being closed mainly because the author did not address required changes or explicitly abandoned the PR.",0.8
3126016747,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to inactivity for more than 7 days, with the last activity being a comment from the bot on June 15th, and no further updates or changes were made.",0.9
3126054099,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement in the review process. The PR has been open for a short period, suggesting it may have been prioritized low or stuck in the backlog.",0.8
3126091983,P1_LOW_PRIORITY_OR_STALE,"The PR was closed without being merged, and the author did not update the status after the initial review, indicating a lack of attention or prioritization.",0.8
3126107230,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal in the context to infer a plausible reason. The PR had automated comments and CI monitoring, but no explicit feedback from reviewers or maintainers.",0.8
3126107759,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.8
3126187486,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of why it failed. The lack of information about the author's response to feedback or changes requested makes it difficult to determine the primary reason for the failure.",0.6
3126427994,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3126448988,T2_CODE_QUALITY_OR_CORRECTNESS,"Reviewers identified code-level problems such as logic bugs, unsafe changes, missing tests, poor design, or style violations in the PR.",0.9
3126455905,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the context does not provide information on whether those failures were resolved.",0.8
3126469348,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3126533915,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the `cargo check -p llm-proxy` step, and the failure was not resolved.",0.9
3126534065,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the failure was never resolved, leading to the PR being closed without merge.",0.9
3126534966,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, specifically `cargo check --workspace` fails due to calling `Option::unwrap()` on a `None` value, and the CI checks were never resolved.",0.9
3126535417,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the failure was never resolved.",0.9
3126536645,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the failures were never resolved, leading to the PR being closed without merging.",0.9
3126699789,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of technical issues or project requirements mismatch. The lack of updates and the fact that it was closed after a short time suggest that it may have been prioritized low or became stale.",0.8
3126827027,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3126929137,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3127019828,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed_unmerged state without a merged_at timestamp.",0.9
3127026463,T1_CI_OR_TEST_FAILURE,"The PR's tests, build, or CI checks failed, and those failures were never resolved.",0.8
3127055916,P1_LOW_PRIORITY_OR_STALE,"The pull request was not merged due to lack of attention and inactivity, as it remained open for a long time without any updates or feedback.",0.8
3127062679,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for a short period before being closed without merging.",0.8
3127066208,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as indicated by the closed date being only 3 minutes after creation and no further updates or reviews.",0.9
3127091616,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3127165651,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the `cargo fmt` and `cargo check` checks, which were not resolved before the PR was closed.",0.9
3127173735,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
3127179519,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.8
3127181957,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the failures were never resolved, leading to the PR being closed without being merged.",0.9
3127207570,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3127208004,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, indicating it was not prioritized or reviewed, and became stale or stuck in the backlog.",0.9
3127210211,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
3127368039,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was labeled by hobsRKM on June 7th but remained open until June 8th, indicating a lack of attention or prioritization.",0.9
3127422033,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the author did not update the PR after the initial commit. The lack of activity and inactivity led to the PR being closed mainly due to inattention.",0.8
3127475132,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, specifically `dotnet test` which fails due to a command not found, and the issue was never resolved.",0.8
3127495576,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for a short period before being closed without merging.",0.9
3127516559,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3127598985,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3127625107,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the failures were never resolved, as indicated by the 'ci_failed' signal being False and the lack of any test-related changes.",0.8
3127630140,T1_CI_OR_TEST_FAILURE,"The tests failed, and the author acknowledged that merging this PR would substantially increase run time due to frequent calls to `alt->point-idxs`. The author's plan was to 'junk' such PRs if they don't work out.",0.9
3127673102,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for only a day before being closed without merging.",0.8
3127718412,P1_LOW_PRIORITY_OR_STALE,"The PR was closed without being merged, and the timeline shows that it was closed shortly after creation with no significant changes or updates, indicating a lack of attention or prioritization.",0.9
3127780317,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3127828881,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3127831921,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during CI checks, and the failure was not resolved, leading to the PR being closed without merging.",0.8
3128027019,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3128030466,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3128040731,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it remained open for a long time (from June 8 to June 21) with no significant activity, indicating low priority or staleness.",0.9
3128119541,T1_CI_OR_TEST_FAILURE,"The PR's tests failed due to a missing script, and the build failed as a result.",0.8
3128138208,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.9
3128226642,T1_CI_OR_TEST_FAILURE,"The PR's tests, build, or CI checks failed, and those failures were never resolved.",0.8
3128227844,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
3128323175,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3128365797,U1_UNKNOWN,There is not enough information to determine the reason why the pull request was closed without being merged.,0.5
3128384814,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3128399635,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal in the context to infer a plausible reason. The PR had some changes requested by Chris Nicholas, but it's unclear if these were addressed or if the author stopped responding.",0.6
3128406062,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3128462201,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was not merged.,0.8
3128477850,T1_CI_OR_TEST_FAILURE,"The PR's failing test in `keep-ui/features/cel-input/__tests__/use-cel-state.test.ts` was not resolved, indicating that the CI checks failed and those failures were never addressed.",0.9
3128487034,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the author acknowledged that they overcomplicated the tests with extensive mocking and complex code, which didn't actually verify the core functionality works. The author then simplified the tests to focus on practical functionality verification.",0.9
3128517351,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal in the context to infer a reason for this outcome. The PR was likely stuck in the backlog due to lack of attention or prioritization.",0.8
3128535850,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of why it failed. The author did not respond to feedback, but the main reason for the closure seems to be inactivity or lack of attention.",0.8
3128551157,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, indicating it was not prioritized or reviewed, became stale or stuck in the backlog, and eventually was closed mainly due to inactivity or lack of attention.",0.8
3128551483,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.8
3128572702,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3128573795,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3128574610,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3128663211,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
3128687696,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and those failures were never resolved, leading to the PR being closed without being merged.",0.9
3128692181,P4_POLICY_OR_COMPLIANCE_ISSUE,"The PR was not merged because it violated repository or process requirements (e.g., wrong branch, missing CLA, missing required metadata or templates), as indicated by the comment from pavpanchekha stating that the current approach is ad-hoc and should be fixed.",0.8
3128708029,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the failures were never resolved, leading to the PR being closed without merging.",0.8
3128713073,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal in the context to infer a reason for this outcome. The PR had changes requested: False, indicating that it did not require significant changes from reviewers. However, the lack of information about the review process or any specific issues with the code makes it difficult to determine the exact reason for the failure.",0.5
3128741467,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the author commented that it 'turns out to be more complicated', suggesting that the PR became stale or stuck in the backlog.",0.8
3128768681,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the `go test ./internal/...` run, and this failure was never resolved.",0.9
3128810853,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3128833247,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3128852470,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it remained open for a long time without any updates or reviews.",0.8
3128864357,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, and the failures were never resolved, leading to the PR being closed without merging.",0.8
3128943107,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3128964263,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for a short period before being closed without merging.",0.8
3129029549,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear indication of why it was not prioritized or reviewed. The context suggests that the author completed the migration work but did not receive feedback or attention.",0.8
3129032116,R1_DUPLICATE_OR_ALREADY_FIXED,"The pull request was marked as a duplicate by Steve Cosman, indicating that another PR or commit already implemented the same change.",0.9
3129046243,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129046487,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was not merged.,0.8
3129046599,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3129046697,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129047380,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129047436,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129047560,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129048058,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3129048158,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3129048269,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129052252,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it remained open for a long time without any updates or reviews.",0.8
3129057609,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3129059055,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the CI run, but the context does not show any resolution of these failures. The PR was closed without being merged.",0.8
3129064423,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129064861,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129065624,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129068152,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129070810,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129125271,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the author explicitly stated that they were creating a beta build to send to users, indicating a lack of priority for merging into the main branch.",0.9
3129172469,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3129247657,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal in the context to infer a plausible reason. The PR has been open for a short time, but it's unclear if it was prioritized or reviewed.",0.6
3129474936,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the context does not provide any information about technical issues or conflicts. The lack of updates or feedback suggests that it may have been prioritized low or stuck in the backlog.",0.8
3129509201,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged and has remained open for a long time, indicating it was not prioritized or reviewed, becoming stale and eventually closed due to inactivity.",0.8
3129543050,T1_CI_OR_TEST_FAILURE,"The PR failed its tests, build, or CI checks and those failures were never resolved.",0.8
3129565622,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of why it failed. However, the context suggests that the author requested someone to review the PR, but there are no further comments or actions taken by anyone else.",0.6
3129606905,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3129654252,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3129750975,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was commented on and closed by another user just a day after its creation, indicating a lack of attention or prioritization.",0.8
3129810269,T1_CI_OR_TEST_FAILURE,"The PR's tests failed with RuntimeError: could not resolve credentials from session, and the issue was never resolved.",0.8
3129996920,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3130034114,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
